# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
LCLAT1	ENSG00000172954	ENST00000478015	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LCLAT1	ENSG00000172954	ENST00000488144	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LCLAT1	ENSG00000172954	ENST00000491680	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LCLAT1	ENSG00000172954	ENST00000497423	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LCORL	ENSG00000178177	ENST00000326877	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LCORL	ENSG00000178177	ENST00000510121	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LCORL	ENSG00000178177	ENST00000510451	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LCORL	ENSG00000178177	ENST00000635767	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LCORL	ENSG00000178177	ENST00000637787	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LDB2	ENSG00000169744	ENST00000304523	protein_coding	0	0	0	7	0	0	0	0	0	7	0	0	0	0	0	0	0
LDB2	ENSG00000169744	ENST00000441778	protein_coding	0	0	0	7	0	0	0	0	0	7	0	0	0	0	0	0	0
LDB2	ENSG00000169744	ENST00000502640	protein_coding	0	0	0	7	0	0	0	0	0	7	0	0	0	0	0	0	0
LDB2	ENSG00000169744	ENST00000503153	processed_transcript	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0
LDB2	ENSG00000169744	ENST00000503829	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LDB2	ENSG00000169744	ENST00000504189	processed_transcript	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
LDB2	ENSG00000169744	ENST00000504886	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LDB2	ENSG00000169744	ENST00000506732	protein_coding	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0
LDB2	ENSG00000169744	ENST00000507464	protein_coding	0	0	0	4	0	0	0	0	0	3	0	0	0	0	0	0	1
LDB2	ENSG00000169744	ENST00000508804	retained_intron	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	1
LDB2	ENSG00000169744	ENST00000508918	nonsense_mediated_decay	0	0	0	7	0	0	0	0	0	7	0	0	0	0	0	0	0
LDB2	ENSG00000169744	ENST00000510825	processed_transcript	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
LDB2	ENSG00000169744	ENST00000512345	nonsense_mediated_decay	0	0	0	7	0	0	0	0	0	7	0	0	0	0	0	0	0
LDB2	ENSG00000169744	ENST00000513457	processed_transcript	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
LDB2	ENSG00000169744	ENST00000515064	protein_coding	0	0	0	7	0	0	0	0	0	7	0	0	0	0	0	0	0
LDHAL6A	ENSG00000166800	ENST00000280706	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LDHAL6A	ENSG00000166800	ENST00000396213	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LDHAL6A	ENSG00000166800	ENST00000615355	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LDHAL6FP	ENSG00000217783	ENST00000405916	processed_pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
LDHAP5	ENSG00000213574	ENST00000394996	processed_pseudogene	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	1
LDLRAD3	ENSG00000179241	ENST00000315571	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
LDLRAD3	ENSG00000179241	ENST00000524419	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
LDLRAD3	ENSG00000179241	ENST00000528989	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
LDLRAD3	ENSG00000179241	ENST00000532490	processed_transcript	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
LDLRAD3	ENSG00000179241	ENST00000534091	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LDLRAD4	ENSG00000168675	ENST00000359446	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
LDLRAD4	ENSG00000168675	ENST00000399848	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
LDLRAD4	ENSG00000168675	ENST00000587905	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
LDLRAD4	ENSG00000168675	ENST00000593236	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LEF1	ENSG00000138795	ENST00000265165	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
LEF1	ENSG00000138795	ENST00000379951	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
LEF1	ENSG00000138795	ENST00000438313	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
LEF1	ENSG00000138795	ENST00000504775	processed_transcript	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
LEF1	ENSG00000138795	ENST00000504950	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
LEF1	ENSG00000138795	ENST00000505293	processed_transcript	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
LEF1	ENSG00000138795	ENST00000506680	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
LEF1	ENSG00000138795	ENST00000509428	processed_transcript	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
LEF1	ENSG00000138795	ENST00000510135	processed_transcript	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
LEF1	ENSG00000138795	ENST00000510624	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
LEF1	ENSG00000138795	ENST00000510717	processed_transcript	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
LEF1	ENSG00000138795	ENST00000512172	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
LEF1	ENSG00000138795	ENST00000515500	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
LEKR1	ENSG00000197980	ENST00000356539	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
LEKR1	ENSG00000197980	ENST00000470811	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
LEKR1	ENSG00000197980	ENST00000489350	processed_transcript	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
LEKR1	ENSG00000197980	ENST00000495252	retained_intron	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
LEMD3	ENSG00000174106	ENST00000308330	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
LEMD3	ENSG00000174106	ENST00000541171	processed_transcript	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
LEPR	ENSG00000116678	ENST00000344610	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LEPR	ENSG00000116678	ENST00000349533	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LEPR	ENSG00000116678	ENST00000371058	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LEPR	ENSG00000116678	ENST00000371059	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LEPR	ENSG00000116678	ENST00000371060	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LEPR	ENSG00000116678	ENST00000406510	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LEPR	ENSG00000116678	ENST00000462765	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LEPR	ENSG00000116678	ENST00000616738	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LGALS17A	ENSG00000226025	ENST00000412609	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LGALS17A	ENSG00000226025	ENST00000458539	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LGALS17A	ENSG00000226025	ENST00000598164	transcribed_unprocessed_pseudogene	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LGALS17A	ENSG00000226025	ENST00000598304	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LGALS17A	ENSG00000226025	ENST00000598736	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LGALS8	ENSG00000116977	ENST00000238181	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
LGALS8	ENSG00000116977	ENST00000323938	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
LGALS8	ENSG00000116977	ENST00000341872	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
LGALS8	ENSG00000116977	ENST00000352231	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
LGALS8	ENSG00000116977	ENST00000366583	retained_intron	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
LGALS8	ENSG00000116977	ENST00000366584	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
LGALS8	ENSG00000116977	ENST00000406509	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
LGALS8	ENSG00000116977	ENST00000416919	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
LGALS8	ENSG00000116977	ENST00000430527	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
LGALS8	ENSG00000116977	ENST00000434231	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
LGALS8	ENSG00000116977	ENST00000442397	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
LGALS8	ENSG00000116977	ENST00000450372	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
LGALS8	ENSG00000116977	ENST00000454943	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
LGALS8	ENSG00000116977	ENST00000481485	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
LGALS8	ENSG00000116977	ENST00000489586	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
LGALS8	ENSG00000116977	ENST00000525042	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
LGALS8	ENSG00000116977	ENST00000525789	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
LGALS8	ENSG00000116977	ENST00000526589	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
LGALS8	ENSG00000116977	ENST00000526634	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
LGALS8	ENSG00000116977	ENST00000526652	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
LGALS8	ENSG00000116977	ENST00000527974	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
LGALS8	ENSG00000116977	ENST00000528259	retained_intron	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
LGALS8	ENSG00000116977	ENST00000528782	retained_intron	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
LGALS8	ENSG00000116977	ENST00000529489	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
LGALS8	ENSG00000116977	ENST00000529796	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
LGALS8	ENSG00000116977	ENST00000532640	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
LGALS8	ENSG00000116977	ENST00000532826	retained_intron	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
LGR5	ENSG00000139292	ENST00000266674	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LGR5	ENSG00000139292	ENST00000536515	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LGR5	ENSG00000139292	ENST00000540815	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LGR5	ENSG00000139292	ENST00000550851	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LGR6	ENSG00000133067	ENST00000255432	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
LGR6	ENSG00000133067	ENST00000367278	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
LGR6	ENSG00000133067	ENST00000423542	protein_coding	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	1
LGR6	ENSG00000133067	ENST00000439764	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LGR6	ENSG00000133067	ENST00000487787	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
LGSN	ENSG00000146166	ENST00000370657	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LGSN	ENSG00000146166	ENST00000370658	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LGSN	ENSG00000146166	ENST00000485906	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LGSN	ENSG00000146166	ENST00000622415	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LHFP	ENSG00000183722	ENST00000379589	protein_coding	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0
LHFPL3	ENSG00000187416	ENST00000401970	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
LHFPL3	ENSG00000187416	ENST00000424859	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
LHPP	ENSG00000107902	ENST00000368839	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LHPP	ENSG00000107902	ENST00000368842	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LHPP	ENSG00000107902	ENST00000482963	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LHPP	ENSG00000107902	ENST00000493240	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LHX6	ENSG00000106852	ENST00000340587	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LHX6	ENSG00000106852	ENST00000373754	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LHX6	ENSG00000106852	ENST00000373755	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LHX6	ENSG00000106852	ENST00000394319	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LHX6	ENSG00000106852	ENST00000464484	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LHX6	ENSG00000106852	ENST00000482062	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LHX6	ENSG00000106852	ENST00000541397	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LHX6	ENSG00000106852	ENST00000559895	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LIFR-AS1	ENSG00000244968	ENST00000500817	antisense	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
LILRP1	ENSG00000186152	ENST00000444199	unprocessed_pseudogene	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
LILRP2	ENSG00000170858	ENST00000413439	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
LIMA1	ENSG00000050405	ENST00000341247	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LIMA1	ENSG00000050405	ENST00000394943	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LIMA1	ENSG00000050405	ENST00000550592	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LIMA1	ENSG00000050405	ENST00000550611	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LIMA1	ENSG00000050405	ENST00000551486	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
LIMA1	ENSG00000050405	ENST00000551691	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LIMA1	ENSG00000050405	ENST00000552008	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
LIMA1	ENSG00000050405	ENST00000552720	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LIMA1	ENSG00000050405	ENST00000552783	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
LIMA1	ENSG00000050405	ENST00000552823	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
LIMA1	ENSG00000050405	ENST00000552909	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
LIN28B	ENSG00000187772	ENST00000345080	protein_coding	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0
LIN28B	ENSG00000187772	ENST00000635857	protein_coding	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0
LIN28B	ENSG00000187772	ENST00000637759	protein_coding	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0
LINC-PINT	ENSG00000231721	ENST00000423414	antisense	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LINC-PINT	ENSG00000231721	ENST00000431189	antisense	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LINC-PINT	ENSG00000231721	ENST00000433079	antisense	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LINC-PINT	ENSG00000231721	ENST00000435523	antisense	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LINC-PINT	ENSG00000231721	ENST00000451786	antisense	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LINC00114	ENSG00000223806	ENST00000411989	lincRNA	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
LINC00114	ENSG00000223806	ENST00000429621	lincRNA	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
LINC00114	ENSG00000223806	ENST00000448579	lincRNA	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
LINC00159	ENSG00000230323	ENST00000414877	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LINC00174	ENSG00000179406	ENST00000416572	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
LINC00174	ENSG00000179406	ENST00000421767	lincRNA	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
LINC00210	ENSG00000231814	ENST00000431637	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LINC00226	ENSG00000276210	ENST00000611530	lincRNA	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
LINC00226	ENSG00000276210	ENST00000618204	lincRNA	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
LINC00261	ENSG00000259974	ENST00000420070	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LINC00261	ENSG00000259974	ENST00000564492	lincRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
LINC00261	ENSG00000259974	ENST00000609300	lincRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
LINC00276	ENSG00000230448	ENST00000417751	lincRNA	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
LINC00298	ENSG00000235665	ENST00000456681	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LINC00299	ENSG00000236790	ENST00000430192	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LINC00299	ENSG00000236790	ENST00000454043	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LINC00305	ENSG00000179676	ENST00000323355	lincRNA	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
LINC00305	ENSG00000179676	ENST00000456505	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
LINC00310	ENSG00000227456	ENST00000630751	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
LINC00314	ENSG00000178457	ENST00000324988	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LINC00351	ENSG00000226317	ENST00000424926	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LINC00353	ENSG00000236176	ENST00000435401	lincRNA	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0
LINC00371	ENSG00000226792	ENST00000433280	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
LINC00371	ENSG00000226792	ENST00000569306	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
LINC00371	ENSG00000226792	ENST00000636098	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LINC00415	ENSG00000231983	ENST00000439079	lincRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
LINC00461	ENSG00000245526	ENST00000502301	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LINC00461	ENSG00000245526	ENST00000506014	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LINC00461	ENSG00000245526	ENST00000506664	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
LINC00461	ENSG00000245526	ENST00000506978	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LINC00461	ENSG00000245526	ENST00000508885	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LINC00461	ENSG00000245526	ENST00000509405	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LINC00461	ENSG00000245526	ENST00000513805	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LINC00470	ENSG00000132204	ENST00000412816	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LINC00470	ENSG00000132204	ENST00000580336	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LINC00470	ENSG00000132204	ENST00000581430	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LINC00470	ENSG00000132204	ENST00000582570	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LINC00491	ENSG00000250682	ENST00000505527	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LINC00491	ENSG00000250682	ENST00000508339	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LINC00491	ENSG00000250682	ENST00000510145	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LINC00491	ENSG00000250682	ENST00000513815	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LINC00504	ENSG00000248360	ENST00000505089	lincRNA	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
LINC00504	ENSG00000248360	ENST00000509654	lincRNA	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
LINC00504	ENSG00000248360	ENST00000515031	lincRNA	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
LINC00506	ENSG00000281392	ENST00000628435	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LINC00506	ENSG00000281392	ENST00000629052	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LINC00506	ENSG00000281392	ENST00000630120	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LINC00511	ENSG00000227036	ENST00000453722	lincRNA	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
LINC00511	ENSG00000227036	ENST00000457958	lincRNA	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
LINC00511	ENSG00000227036	ENST00000580861	lincRNA	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
LINC00511	ENSG00000227036	ENST00000581801	lincRNA	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0
LINC00511	ENSG00000227036	ENST00000583460	lincRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
LINC00535	ENSG00000246662	ENST00000501400	antisense	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
LINC00536	ENSG00000249917	ENST00000505156	lincRNA	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0
LINC00540	ENSG00000276476	ENST00000611481	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LINC00540	ENSG00000276476	ENST00000631321	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LINC00567	ENSG00000259831	ENST00000569854	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
LINC00598	ENSG00000215483	ENST00000636192	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LINC00598	ENSG00000215483	ENST00000637438	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LINC00598	ENSG00000215483	ENST00000637523	lincRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
LINC00598	ENSG00000215483	ENST00000638084	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LINC00613	ENSG00000248330	ENST00000508714	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LINC00624	ENSG00000278811	ENST00000619867	antisense	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
LINC00624	ENSG00000278811	ENST00000621316	antisense	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LINC00632	ENSG00000203930	ENST00000498732	lincRNA	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
LINC00632	ENSG00000203930	ENST00000602830	lincRNA	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
LINC00636	ENSG00000240423	ENST00000494231	lincRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
LINC00638	ENSG00000258701	ENST00000555578	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
LINC00643	ENSG00000186369	ENST00000553426	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
